text,label
Humanity will save which the animals of the country become aware and the country will go to themselves,neutral
"The same green online application form was over, Gunjan himself went to the same",neutral
Saji someone sent highth,neutral
"It is a copy in Rahul Gandhi that he only took power, not the greed, he was not given the poor performance but",positive
Sharam kha kha kha kambatho this,neutral
Dog's punch will always be TD,negative
"The sin of the project is over, now who will take care of Sale",negative
Khan chutia sly people are not home to sleep near,negative
There is so much pussy,positive
"Oh Ari May Oldi Goldie friend Oh Ari Jim, always be happy in life and",positive
Tussi right -low advice is not Gammy of these,negative
Hariom is very happy to see this statement,positive
"Under good wasteful goods, hope is hopeful, do you match again",neutral
What you are doing,negative
Dhol kung fu,positive
There was no such situation through more than crores of Hindus,neutral
You have ever gone to temple and you are not a husband per husband,neutral
"I have seen almost all of India, it looked alike but still bar",positive
Delete was the elder of you.,neutral
Or Illah Mans and Mas did not make their difficulties,positive
delete,neutral
Chikka Sigh Tamanna Iot,neutral
The fake is to come to my Twitter,positive
He is a business of India Chutio,negative
Stavaxypocrisi Pujya Guru Ji to stay away from these dhonagan,neutral
E well was always appreciated good father Mubarakabad but E really wants two,positive
delete,neutral
Kui Farak Penny from Aapki Fuck,negative
Chaturthi both of them coupled the best,positive
This S Modi government in,positive
Hey back when I can actually get a pedal fast united May bicycle around the world,positive
This cow angle is dumped everywhere as if it is a joke.,negative
"Of course, our Hyderabad is then the pride of Hindustan, Illah Assad Saab",positive
I do not need to go to Sudher very soon,neutral
"Yes, your famous leadership for India",neutral
"A copy is a bad employee, Rakhi is a hove, who does not sit close to Sona",negative
"Feeling a shock, you get that feeling come back",neutral
Tum all call yourself IS IS Pakos,negative
Food S Eating Song,neutral
Jat Bahiyo is requested to not vote for Wu Bajp in Vidhansba elections,neutral
"Dang Kua Tum Ari was a lucky boy, Sura dance for level under thick things",positive
Jofra Archer Pakistan,neutral
delete,positive
"I am people, I have taken back from me to follow me, Harami is bad",neutral
Namrata can peep in these cidos and peep,neutral
"When will you take renunciation, Tom towards such jumle bid",neutral
Cafe almo o a,neutral
Congress Khan,positive
Lucknow Mr. Maini Cal gave a Mitu Ki Ki but my Unlead Examination Presence,neutral
Who is not ignoring,negative
House Neo Accelerated Vipin Garden Dwarka,neutral
Delete Gol in La Demonetisation Simi S Delete Most Important May Career,neutral
Aa Nadal Milan S Getting French Open Sale French Open,positive
Abbasid Jumma Tul Vida Mubarak May This Last Friday,positive
Janamadin's Dheri Subhyamanaye head accelerated lots,neutral
"Junaid, this is a very seed, he is a fat tee hith.",negative
May Illah Believe this thread irresistible from free et Riya May Illah,positive
to me,neutral
"Rohatgi, someone else should not be with you and come with teeth",positive
"Why do you always see strength, Poonwala",neutral
Kumaraswami liked this and wearing a boy wearing a shirt tuck,neutral
E really love,neutral
Boycott media of Smajwadi celebrations is good on the media,neutral
Pakistan team Wake,negative
Ivy no this,neutral
Aslamulacum nice lord friend,neutral
The army of the army but Modi ji would win the election,neutral
Acharya's Padvi Cass gave Pramod Tom to the donkey not to call Acharya,negative
Honor of birthplace ISS is a question to its power in a Word CR.,neutral
My favorite team S Pakistan and the favorite team S South Africa Pakistan is well,neutral
Jabia is also left behind,negative
Huri should have a disaster according to your personality and odd,positive
Catus Trophik Matlab who is Kr Scitty,neutral
I have never said to be discriminated against our India and corruption,positive
Pandey thanks May Girl Imma,positive
delete,positive
Dil Bharati is not an eye,neutral
Of course Illah Hum,neutral
Ajay Yeh Mudi ji's Andy is not Andy and Goddess media like Tom,neutral
"There, there is already a normal day by making one more than making one and one.",neutral
Do not tell you a copy to say Shri Rama per barley,neutral
Congress or BJP did not end and I am not a devotee of Ameem's cooperation or,neutral
All of my exams are all,neutral
I am confident of betting,positive
What is happening per these journalists,negative
"Addition is really wrong and escape, so the Iot level level",negative
"Photoshop's name will be Sauna to be your TV journalist, I will not believe ISS",neutral
The channel of Savengreduategamar Book is rented,neutral
Voa and brother -in -law instead of being Kheda here,negative
Years ago Laddu,positive
Ideal,neutral
Your X ever told about knowing Hahaha happy copy,neutral
"A number well, ASHA Delete winner S can pleased and enjoy his gift there",positive
Akshay Kumar S,neutral
Come to buy great speech,positive
"There is better copy that it is not hearted from the world, but Karen, who did not do the work, will want to be the best",neutral
Sala by studying till evening,neutral
Love was eyebrows,neutral
Not having a cirbizali has become common and no electricity,neutral
Secretfootness jaggery peacock deer msg papa ji dahan dahan satguru tara,neutral
"Congratulations to the Larki happy, our sister should be burdened with today",positive
Surya bhai bohot strictly strict,positive
In these Masha Illah Gunjan everyone,positive
I order Islam in Islam,negative
"Surely Iot level was quota, so why was the caros haha",positive
Whatever the government did nothing,neutral
"Crush is so cute for a very good year, it is very good to eat crazy in inner",neutral
You read our house,positive
Rathi himself agreed that the ed is not smooth,positive
"Six barley, all the country in the world should be made or delete, I will not just do it after any good will",negative
Jz Ole Zaheel's child is non -from Quran Shikhar,neutral
And this mistake does not stop scooty from the feet of Gya.,neutral
Be a happy birthday you are very happy,neutral
Pallavighosh Hav Uin Covered Delete Suicide Girl SRM College in SRM College in,neutral
"Friendship does not erase in love, there is a throat in the neck, why do you hate you",neutral
Jaihind is very good,positive
My life's most unique film Radius Hipa Treadmill Demonetisation Macron does not forget Kaboi in this,positive
Original Lord Hau Yaar Narayan Vishnu Krishna Jagatpita to collide,positive
Love angel cute,positive
Good is not under the country,neutral
delete,neutral
It is not a matter of respect,neutral
Happy,positive
"How will the name of Ki caste be told, Agar Hindu would have been stunned by a prostitute TV",negative
Jideen came to BJP in BJP,neutral
Abe Chutia Gandhi is a sweet thief like Tom Ho Tom,negative
Not confident,neutral
delete,neutral
Pray to be happy,positive
Aapa ho sakti hai with these man who has fun in childhood,neutral
Now people had to curse your year or Calli Kui,neutral
Not every answer to the level Hindi is Indian Panipuri selling like everyone,negative
Everyone is a group or alarm like they well bay,neutral
Great career on Et Ragby Dru TEEF Congress,positive
Yadkarke was the brand new one,neutral
Nationalist denied Naxalite Atishi,neutral
"Brigade simple stolen, that brother became someone",neutral
"You do not listen to the truth, you can do the problem or crisis",neutral
Pakistan first play qualifying match from Ireland Holland,neutral
You should do with Katmulo,negative
Sidhu ji Rahul ji has lost or Congress is discovered due to defeat,neutral
Who is also a sin to expect wisdom from you devotees,negative
"If you come to give free space, I will put an officer like an officer on space science",neutral
You complete you in lying,neutral
Vishal Upani Congress ceremony Zindabad Congress,positive
E thinking shoe said that he was killed under Kanik Nadra now,neutral
"Cap only Yogesh, he would like to say that you should see it per day, DM should contact your contact",positive
Kar mian talk,negative
Selfie challenge number e -pleasing copy copy copy,positive
Album Dah Ek Sampo Sampo Mehta Mam,neutral
Thinking is absolutely right to everyone by spreading this spoon,negative
"Congratulations to you, they are proud of proud",positive
"Plus was not changed, their improvement is bar and not",positive
Hindus are not weak.,positive
"Even today, they did not shame them, no longer",neutral
"Nariyandar Mudi Ji won, not of the Macron partition, which is called by the name of Mudi, reform of barley year",negative
"Yes dear, every world should be research work in the whole world research",neutral
The University of Patila did not run away from the field,neutral
Mr. Vakai S Bar will not work hard to bring Modiji,neutral
"In this, the baby was to break, defeat your bead on the sweat, the bastard stopped",neutral
Thank you so understand excess,neutral
"Kite we don't want to do anything, just want this",negative
Anyone other than thieves and haramkhoro,negative
Do you want to oppose the kindness.,neutral
Under these cases milk casserole,neutral
Ginseng AE No La Amankemos in Chapu Jajaja Ch Yat Ah Te Demis de Nestra Chila O,neutral
Then how will Sketi perform Shovij and advertisement and,neutral
Budlav Agar will have correct way,neutral
Just saw Punjabi Movie Rabbaddiyo to buy good work,neutral
Mr. Sarkar's ambitious scheme in new India mission,positive
"Have made a madman to drink Ram since yesterday, how many times have you seen this photo",negative
Lan Afghani pulled up to winning,positive
Mahi Kaun Eeta Chutia Schedule is not the Kui team matching is not empty or here,negative
Azeb Kui Jahilun Na YouTube channels have been made,positive
Very good summit army is alive,positive
Jinnah had taken part of Muslims and Jinnah's heirs,neutral
Modi takes whatever you will get,neutral
"Congratulations, Mr. Hinduthan has now awakened this Hinduthan to Ego AP",neutral
Lalit is not one Black Kai fake fake ginseng aul,negative
"Modi's development journey started early in the morning from the country, Modi ji",positive
My and our,positive
All to Shri Dr. G who wakes up in Brahmamuhurta,positive
As many as Modi and BJP Chunway in the country,neutral
Amma said the world cup,negative
"Whatever happened is not good, it is not good, so there are begs the rest of the people.",neutral
Indigenous tall Owardu never rather than better,positive
Philipina Girl Mota De Lyon E Love You This is why more,positive
Let me do from tomorrow to understand these Bajrangi with beginning Bajrang Bali,neutral
"First of all, you have a lot of wishes to win with a major history.",positive
Karna went to Jhasi's queen,neutral
"Surya you have been a animal from childhood, not the sun",neutral
These Lao Chicha Paharganj has been a biol copy of Delhi like ever,positive
"Hume is a very rooted Khushi Mela, our twisted Gaet Indians",positive
"Patel Nia Mishra Yaar alone, do not even speak me",neutral
"Rat my heartiest congratulations, victory for per Ji",neutral
Tum re may dil nil aid may unique,neutral
Hot Birthday Hello and May Senior Collag Shri Nitin Gadkari ji Gadkari E,positive
Havas mn a la camei love love or,positive
"Good morning, May sweet sweet father, please more in the bless",positive
"So if you are ready to feel, make sure to make sure this blessings are good things to provide wells",positive
Modi ji is heavier than alive rites,positive
Those stimulants are welcomed per welcom,positive
"It is not your channel copy, now it would be jealous to see Dusran's moving.",negative
Getting new stature below the new stature,neutral
"Head Rahul, you are not worried, you do not lose, I do not lose.",neutral
"Closing the emergency on taking the morning in the morning, the baker grid of all feeders from the bottom vaja",neutral
Rajput Amin May Illah Blass you and yours,positive
"Roop more instead of years, I have become very old friend, Roop, you have forgotten the house new",positive
Why am I am allegedly,positive
Dear Mam Jai Shree colliding not only a sentence at s full,positive
Logicical hahaha hahaha is bad for marriage,neutral
Why are you in the wonder,negative
This brother -in -law did the boxer and the same is the hall of the cricket team,positive
You sister -in -law does not stay behind even a Kaurika,neutral
"Really, this people are not only a fan of fan",negative
Good morning all,positive
America,positive
Year of Bollywood first SCI FIP,positive
"I have not come out of grief, Congress has done less ashamed of hair",negative
"I am immortal, Wu Deewane who sleeps in the head",positive
"That's why the call was supported by the girls, the baby, then you",negative
As you see the head all these beautiful,neutral
"Shabir Delete Daale Daaro In this, this was the last friend, I am bent since then I will speak",negative
"I came to the group time, I was just staying away, this time was far away",positive
Relations my wishes May lap blessing team tonm e and watched out,positive
You guys are very big chutia who per tumlet,negative
Filled,neutral
"Today, some Muslim leaders fight for some Muslims",positive
Is everyone the idea again to confirm the confirmation with cooperation,positive
"Under the happiness of the lap, the treasure trow",positive
"Quicking cow is worshiped, ever thought that Wu gives milk to the farmer",neutral
Some of the memories of memories,positive
"How many happy returns are tight day, happy birthday you adopt me",positive
E love them because this is more,neutral
Tata Motors' convene driver in Jharkhand BJP state,neutral
Hadi per hai sakti Q has a host per you is a hospital,neutral
Delete Bast F Ing Club In,positive
"Our journey is well, this beautiful Moneth well and soon, forgive me, our blessings",positive
After good girl girl will not get marriage age,neutral
Heath's hand poison when it makes a good customer with a good customer,positive
Rohit Bhai asks his entrystma.,neutral
You know that you are Madi Iyot S even when Lucas Seat Green Shooting Lystein per I sister nail green right,positive
Fake news was not Muslim mind,positive
"Do not know the chief, the main problem in Pakistan",neutral
"There is nothing like that, don't spread fake news, all in Modi Raj",neutral
Sana means you are not behind all my sana,positive
Dog's children were tricked on Pakistanis,negative
"These are good and very big, do not light it, the government and the army",neutral
Bhgamati Anushka mass very good composition,positive
"Zee Agar Mamta Didi should also be a Taklif, saying Jaishreeram, it does not mean that",neutral
"Baba Hypokrit Nai Unku Ben Nai Yen but he said, Followers well",neutral
Kolkata's best best caddy macraon Mamta Banarji Islam did the religion,positive
It is very important to talk about courage,neutral
Of course not harem khor,negative
"Which brother is nothing due to all these wicks, Hindus are in danger in the country",neutral
Mr. Sub Ko Illah Hamashe Achan Sehat De head Gunjan sub,positive
Hanji now become Shehna's mother or the mother of Arsle,neutral
Train Neo Late Boy Heart Passengers are upset Kui Suvida,positive
"For this linseed voting, BJP was not the Bhavna Bhavna was very proud of Bladd and Bujpian Ball right now and",negative
"Shame on you, you stop doing politics",negative
Happy birthday per day,positive
"The song of secularism is woold, now the dog is now somewhere or the people of some or the ceremony become a dog wook",positive
Paper work is done in Congress rule and land is poison,negative
"They also explain the opening words, organic fairy",neutral
Accelerated Access,neutral
This brother -in -law is not the barley of the mother,positive
Congress President of Journalist Bureau stopped receiving Pallavighosh money,negative
"I am God, my century pagal is a lie",neutral
Ramadan Mubarak Way Ari Honrade copy host and historical,positive
"Congratulations, your team is the second record in Pakistans bag e -hope",positive
Very nice great if,positive
"There is a birthday in the team of Bagal, he has asked for samosas, scent is coming back, what are you",neutral
delete,positive
Asingwire Haha Ira Gwee Black No one can cheat you about delete future,positive
Mehta Parmarthydivasvithbalddonation Tamanna Tum Sab,positive
The love of the type of Indian Mary's system has respected us questions,negative
This is a dread,neutral
MCC India India Mohn Singh Ghar on Aap,positive
This confirmed brother is so badkuf,neutral
Independence improvement,negative
All these nonsense movie back launde movie,negative
Now playing,neutral
"Twitter, who is the stomach, how can you be able to wanna, how can you taluk",negative
"Ideal is now abusive, if I tell you the truth, then water is done and Tara Father",negative
Illah heimte day media needs,neutral
Whatever salams will speak against K.,negative
My ,neutral
Ethrium was ethrium and all the life of the lap was there,positive
Modi ji won by naked majority,neutral
Om Namah,neutral
"Skyer S always comes well, especially on Friday partitions to Skyer S high in",neutral
Awakening and similarly thyro came out and my eyes are my heart,neutral
Hui pamo is good with good morning Mudi ji,neutral
"After a lot, I saw S Chutia, I came to Dadgiri",negative
Kamakshi Jada does not say that Varuna will do it,negative
Jummah Tol Vida Mubarak May this last Friday Ramadan,positive
Some Londa Bando's tension is lighter but never of bando,negative
Zafar you like you to speak,neutral
"Things are finished hairdresser. The barber is a hairdresser instead of hurting less, when they are for leave",neutral
Mercury on capable is his Sun in Pakistan,neutral
These Hafiz Masood Pakistanmis,negative
Following snow,positive
Barley Haatkesh you or your entire team who will serve in the service of the country's series,positive
Modeswieringin congratulations Modiji is your second,positive
Trip is this relationship called fitch decent ratings,neutral
"Thank you Raj, so you are more unemployed",neutral
Gangapuram Kishan Reddy ji you know to pass with your metal,neutral
Caption Teri Jessie Machar Bohot Dekha Good,positive
"Jungkuk was honest Hogs with the President's Korea, this is so beautiful and jungle and really special heart e",positive
I love you mother Anid race mainly love your mother and father,positive
"Today, who talks about Garibo is a tears on the death of a dog, how much poor dog",negative
"Human is not worried about them at all, but all the looted media are engaged",neutral
"The reason for his dress was not a Muslim, he was arrested.",negative
Prayers of Muslims of useless India left behind in Ramadan,neutral
Alvastayevithlalisa hipaya lu na lu na kal kal kantit Katha crache a noah,neutral
"No matter how valuable it is, which I got free",positive
"In this way, you can become a family, you can become a person, apart from there, you live",neutral
Congress Shah Chutia Vaapat has been matched,negative
How can you not like how to like Jholi Baba whole Legand and you,neutral
delete,neutral
"You can take me and appreciate you, you are talented and",positive
"Thank you, you are very irrelevant?",positive
Sobin A Kalpit Katha Gona Play Aa Song Woh A Way Wiyas Till recently called the Iot level as the original level like May experience,neutral
"No no, Tom Nay Boht is a creepy thing, I will put you a clock",negative
"How long will you vote for votes, today the people will live the husband, that the husband will live that it is good",negative
"Congress is not empty moist, he is not a Sardar's Sardar's.",neutral
Thaodha and read light per probably society comes to the country historical,neutral
Sharma Pure Hindustan's no chutia and no drug,negative
Similar work in ISS case has done similar work in Demonetisation Gast Rafale,negative
Ayushman Bhai Sale Pyaar O Ghazab Hai,positive
Pm Mahode himself said that there should,neutral
Where did Rajiv ji run away and rage themselves while speaking to others,negative
"Ur, this tune brought Pakistan not out of Pakistan",neutral
Modak's Abe donkey also talks about Godhra,neutral
delete,positive
"Everything is credited, you are here",negative
Shahabzkhan Teri Sister's Ban Husk to Widow,negative
"Yer is a drone coming, Kr Deen in on all the other",positive
"During EdS, Pride Monath Qureed Mubarak",positive
Reniee Modi ji made you head again,positive
Go per delete police,negative
All was the best,positive
Ramesh spread dirt throughout India,negative
It has happened and there is a salary in millions and there is some copy that is lighter than others' money.,neutral
Mother is a beautiful song,positive
"The daughter is asking her father, how did Tom be pinch, not Gunjan, husband",negative
BJP is Avanders while Congress,neutral
Son will take you to stop calling BJP at this,negative
"Never mind, the development of the country should be developed and",positive
Are these mariams of mariah or Larkian it,negative
"Buddhist monastery gangs take the pillala improvement, this Hindu Muslim shut down",negative
Still TD's TD corruption in Haryana,negative
Visulesation a aa,neutral
Katran oh every army to make Shah with that fall,positive
Pandey,neutral
Pyaar Tum Boro Aa Kabhi Mumbai,positive
Thanks you,positive
Char way gutta love,positive
"These people who live in Islam today, this is the same",neutral
Breaking free e -thinking is wrong,neutral
England and South Africa Pakistan from tomorrow,neutral
Be as per personality,neutral
"It is just a matter of fact that sir, Pahal Mla Milke Pm becomes Delete",positive
"Saheb Mose Bhai Sararaj was the best, saying that resignation before the World Cup",negative
delete,neutral
"The drama started now caught, then voluntarily gives him to the investigation post",negative
Narendra Mudi ji today,neutral
"It did this babes, before going to his training, Hanuman Singh ji did a bad semen",positive
"This is the head but how to comment like this, how did you even comment to the woman",positive
Some had to pass this Tisha Moment in the drive,neutral
Ginseng Manny AP had to write a very naked novel on the mother Saru Your Tales,positive
This is the Pension of Pension of Retida Faxi,neutral
"I am hidden in the house, I am in a well, in the well",positive
That is the cold quarter,positive
This army is actually Bruke May Hriday,neutral
Happy to you now,positive
The family of Urdu Qabil Tau Vazir is a child and they took them,neutral
Age Badi Modiji we with you,positive
Ever thought every praise of dry grass Pakistan enemies our establishment,neutral
That JE he JE O R is really Belong,neutral
"Those Ari Ari are always happy to help you and thank you Jazzi, share for you, they see ahead",positive
Aaa really forgive the e -zoned out,neutral
Just gona holiday is here in e,neutral
Thats good Idea creature famous for all this shine,neutral
"Vote did not take bad, then Bapas took bad but no one now",negative
Mother of Banakut Barley Ram Ji,neutral
"Well you should take to take resolution, not use per usage",positive
Sister -in -law meeting,neutral
Kolapo e deed did not give it yet some people seem to be bad,neutral
"See brothers, not taking stress, all will be tired of grade",neutral
"Very good highway, listen to Kedarnath and Badrinath carefully",neutral
"Hahah bibib, this is Naray",neutral
Nothing old pension of who serves all his life was relaxed per young pension,negative
"Teacher said the question, the question, two parents said, ""Josh Chor, Dosti said,"" Baghratpana chor two chur-chur",neutral
Swara Bhaskar's Strike Profession,positive
"Who are Ire Bap Re, who is, whoever is very cool, become celebrity",positive
"Blessed, Lord, a person like you",positive
Good one,neutral
Salman Khan Mega Entry In Emerging Star Aisa Entry Kui Nahin Sakti Pyaar Tum,positive
"A tail is rightly said, through the news, the name was made work or now boycotted",negative
How many times will you feel proud of dear thor head,neutral
The fastest cities are growing above India are all cities in these delete worlds India,positive
Delete for thanks to the right oak,neutral
Nationalist brother also comes out of gas Gobbar so much,neutral
"What was given per world s is lost, what level was given per Illah S, if you give you what you give",positive
"Head now made your government, the result has become clear, now Gunjan B Ada Baik Wall",positive
"This is the well aware of the well, but it has never been seen so far Pindi",neutral
"Today, Kui is also not the day of the government, but even today, Dumri Kalan office office was closed only.",negative
Madam Bundi,neutral
Like this e -way,neutral
Priyaranjan yes Iot S Very Good Idea S,positive
These hope was about Ravi S about the sink in the sink.,positive
Kutre fuckin mind has gone to Kiya Re Kui,negative
Chai chaiyas chaiye mein mein,positive
"NarendraModi BJP Ye Mudi Ji won the victory, only you trust you",positive
"In a joke, Modi had given the name of Modi to listen to our journalists",negative
Dadasaheb Phalke International Film Festival Award This award every middle,positive
Come to see the great Milan Invsa Late Level Cricketcrown,positive
Your mida did not investigate her from Kog Radics in Pulwama,negative
"Kashyap also believes that the first snow humans are high, but when the time of justice",neutral
"The daughter went out of the lion, the daughter came to the Taryi Nikki Baji, she has a pungent of the lolomycin",neutral
Under the level good but,positive
"Year -old girl Janu Tm, I will never go thieves",neutral
"Jinath should be reduced to win the election of India, winning the election",neutral
Prime Minister of the country Shri,positive
Krishna Rahul Kanwal was left behind by Rajdeep's air,negative
"Ah this s, so good May Illah Dena Salah and I have everything in the next life",positive
Congress has won the state level at the state level,neutral
Bharat S Hitting Sub Delete was from the right choord. Film trailer chased,positive
All the mood hid by submerging the country by politics in the name of Hindu Muslim,positive
"Q Fake news is spread, Nitish Kumar has clarified everything from you",negative
Everyone is India S Delete Best Country In the world Pakistanius with our father,negative
I am tereko,negative
"You will be sad about life, that well bay soon with free terrorism",neutral
Makkah I a stone,neutral
Benefitter,neutral
"The same crisis is these Katwaria Sarai, brother, forgiveness in the summer, no less.",neutral
E don ta kare if you like Don Trans Zaki Miller e Don Trans Cars If you know Dawn Trans Stan or even knowing snow e dawn trains,positive
"In this temple, if you have a scooted scoot, you will eat a meat.",negative
delete,neutral
Kangrachalhan e AM,neutral
Thank you delete for you,positive
Anything that does not get biols of wo ban,neutral
"We lay in front of Russell Kya, in the next matching, we do not even know us",neutral
Damn Hai La Salle De Sport,negative
C was,neutral
The ceremony was not seen as much as Vishal Bas Mudi,neutral
My love can make you plus me day,neutral
Tatkal such dear should be taken out after adding to the job and,neutral
"Sir, having a nickel depot also did not have a circulation",neutral
Sharma is sitting perfect,neutral
No brother nor Sidhu ji in Congress at all,neutral
Lirt if your mother Love Your Partner Delete The whole family S Gona Love Never,positive
Mud Khan Folvers will be still,neutral
"Powerful Message The Hatteration World is increasing these faces per honor duty, these delete world",positive
Viragu River Yes Remember Age Mother All three things,neutral
Food Panipuri at night no crisis,positive
Naib Tehsildar Paper Downs,neutral
Illahmma Inka Afuvun Tuhibbul Afwa Fu Anno Aula Illah,positive
"After this, the Rajmata of the Congress was given the right over renunciation",neutral
All this corruption is done by the union of the union,negative
"Excellected new commandment e give you that you love you one second, you love you to be like just",positive
Does know how to know how the captain is S Naut here in the blinds in the appropriate bats,neutral
"Bhoti ji did not tell in his riot program, on the ex -governance of the government on his accelerated",neutral
Motal Katie maybe last night may girl they can do two,neutral
A khayal kun tum may bay but to be passed and Urdu shayari of great taste,positive
This beautiful narrow path is hiatus come and million,positive
Salamat Kashi to make you feel,neutral
"Sharma Sharma Junaid first asked, he wants to do it",neutral
Dog Kr Kids Beef Beef All Worlds are eating the Father's right child,neutral
Good Prabhat Father Ji Plus Black Service Sumiran,positive
Respected head ji,positive
Salut,positive
Sanskari Bohot Sanskari again comes to the highth which is damn,positive
This Kangana does not open the whole secret to Tharoor ji.,positive
Abe Chutia Gandhi is a sweet thief like Tom Ho Tom,negative
"Krishna, you have become stupid to the big people, till date, the fact checker also work",positive
Happy birthday May Son Tum Hai Delete is under the best thing.,positive
Not that some S Radar is the string of termites,negative
North Pargan West Bengal Less Mamta Banerjee goes,neutral
Altaf Hussain or Khadim Rizvi to be made,neutral
I did not give any year to my father Dad gave father,neutral
Many congratulations Sirji,positive
delete,positive
Some people are very happy without coming without coming,negative
Congratulations brother Teri,positive
You hope that you have a lot of hope to bless you again,positive
Rahul Gandhi's future for the poor,neutral
"Kui petrol does not take care of Twitter and phone, Pakistan does not kill Pakistan",neutral
ISS will still not be able to get ISS,negative
These are full of people like AP and become a Hindu Muslim by boiling Galot,neutral
"Missica escape is not the idea, no political association they can always agree on each",neutral
Ambedkar we are with you head,positive
Shaan e Poonch and,positive
Wet e still understanding Don,neutral
Marriage diaries like my nephew Prabir,neutral
Twitter guzeliclem shape cook,neutral
"Swamiji worker definitely gets fruit, do not worry",neutral
Madam President is disturbed by his work.,neutral
"Congratulations, we have a lot of hope for us",neutral
Namaste Kaal Shikhar and Level V matching is perch,neutral
Salaam shut off all Muslims observation Ramadan is there there is per bay and divine power guiding you for outside,positive
Feed after that,neutral
You believe you are ready for a full fight,neutral
"Auspicious evening e -love, all people now",neutral
"CRF does not resign, but this is not complete on the article of Aor S.",neutral
Packet love o love o yourself,neutral
This S Test makes it more strong copy,positive
"Ulhaq is nothing, instead of batter, Pak cricket Twitter later come to Defate Delete Quality Comedy S to yearn up",neutral
"In Kerala, Hindu was angry with elevators but did not do the box and Congress free",neutral
Supervat a beautiful one is strong after waiting for Christian Umid,positive
How bad does the broker feel,neutral
"This is the importance of Mudi ji, how much coordination is to do",positive
"Zaidi yes I am Volley Khel Sakti, but I keep playing for the month",neutral
"Fadnavis was in the last years, Mp's Nagpur Gadkari ji was poor",positive
Mr. Namaskar e AM,positive
If these are the slopes of BJP,positive
"This S is really a great not a great appreciated performance. The first time boy, you are every",positive
Mp Saheb Dear Manoj Rajoria,positive
Leading Kumari chance,neutral
Thank you to thank you to send you to Bayan goat,positive
"There was no minister like Zee, there is no one and will be able to happen",positive
"Thank you, because it was for excess, praise was pleased with the necklace, all the meat and loot copy",neutral
Barley are you,neutral
Beautiful company amazing rendering,positive
Poor Kang Dalal Hobe Bhik Lies new to ask,negative
The last curry Malala and,negative
The biggest victory in these biggest democracy,positive
"I swear by ISS, I am not a Beria Chutia",negative
"Nasrif chur ko left Tom people will be called, not S Basti is like Suvar",negative
Unolutions,positive
"No no, how to use such use is not Kui and work is not its normal, even Ed",neutral
Shah G Maji Aapki This Westkot Bhat Pasand and,positive
So you are hopeful some disaster madam,neutral
video,positive
Franted brother is out of the sun,neutral
"Haha Uttam, you too come here on Juhu Beach, you will ever come to Macron",positive
Surrey,positive
Stay on the visa of the bhik and others are clothes for Opinion,positive
Their father,negative
"Congratulations, Mr. India and",neutral
Yupz Coz in a pistol delete listener S better dancer,neutral
"I am giving me mother and mother, she is going to e -well, this specific date at this time",positive
Sankar Sidhu Desh Machit's fans how big gauder,negative
"Railways are the same copy of this, since childhood, this is only the train of Sona Age Hu",negative
He writes in English Crude Devanagari,positive
Yogesh creature is Sonia Kamin,negative
Good net khudaya ji dhan dhan satguru tera hi,positive
St. Knowing that the flesh of the pisa is spent on the convenience of a million like Modi,negative
Shruk Zindagi Mahek Axelled Z Benco,neutral
"No baby dabbi cake e will be performed, how will I propagate e -proposed May Magic with May Adam",positive
"Where there is love, there is an Etna moving, our team also understands this S. World Cup",positive
"Hehehehe, I will just end the project, I will probably put the project, probably on the current et on Friday",neutral
"Read the namaz of the Brahmin deity, the people of BJP",negative
"Hazdo's army became Rakhi, brother -in -law's witch",negative
Fadnavis Q Gulf Harami's child when Tau to our husband Modiji,neutral
"Thank you for the next years for your head work, so they are free and",positive
"So the way to save the path of dangerous, do not like such dangerous rakhi",positive
Jyashreeram is not a shout,neutral
There are chutia that come to the subsidy of Cilinder,negative
This very effort to look down,negative
Why this trater gives excess significance,negative
Mother,neutral
The chart was on a big right for today,positive
Siky people who have got their friends a bed,neutral
The above mentioned people disappear from Agar TV from the reach of the media people,neutral
Mim with his foreign ministry very confidently,neutral
Congratulations!,positive
"Having defeated elections or not as naked, the struggle of Jaru Rakhi and the pass of the common people and",positive
Specialist BJP Kisi Kisi was also not really pierced per,neutral
Tui Great,negative
Today's news in your news saw a very sadness of how you,negative
"Oh very good mother, mother and daughter",positive
Pakistan will not be Muslims from India like hundred Hindus disappeared,negative
World Nonotobakodya saint Rampal ji's disciple does not know what the intoxicating thing does not seem to know,neutral
"U always considered a Hindu leader as his leader, but when innocent Muslims are Hamule",negative
"In the map of the mosque, stay through the bugle of Mosque",neutral
"There are some gadism per pomp, otherwise I would have been not so much in the house of Scindia Sauri, the house was said to be the house.",neutral
How much enclosure you are in ISS Artils are clean from the back,negative
You see that you are very shocking and proud of Pakistani,positive
All against the election of the irides and the hard delete BJP,neutral
Arjun Munda's Convee Driver of Tata Motors,neutral
Grub ginseng and I wish,neutral
The government is also going to be Kui without any business per business without donating,neutral
Live then do not forget to do two rhymes of Pakistan,neutral
"Sir, we wish you",positive
Chit's grandmother Maien straw hope,negative
These old pictures are Tero Saru videos are false before the election and a strong room,negative
Armal but till Bhaiyu ND Prince Tamanna Nai,neutral
"Fun toh when you keep laughing even after defeat, you always win",neutral
The soul finally came out of the delete flashk and these were done.,positive
delete,positive
We can make a moon on people and can fill someone's name,neutral
Sikar al -Houle Lillala has passed his life on his own earnings or,neutral
